"","Grid","count"
"14108","PIXEL144/135",3
"14109","PIXEL144/136",3
"14110","PIXEL144/137",3
"14111","PIXEL144/138",3
"14112","PIXEL144/139",3
"14113","PIXEL144/140",3
"14114","PIXEL144/141",3
"14115","PIXEL144/142",4
"14116","PIXEL144/143",4
"14117","PIXEL144/144",4
"14118","PIXEL144/145",4
"14119","PIXEL144/146",4
"14120","PIXEL144/147",4
"14121","PIXEL144/148",5
"14122","PIXEL144/149",5
"14123","PIXEL144/150",5
"14124","PIXEL144/151",5
"14125","PIXEL144/152",5
"14126","PIXEL144/153",5
"14127","PIXEL144/154",5
"14128","PIXEL144/155",5
"14129","PIXEL144/156",4
"14130","PIXEL144/157",4
"14131","PIXEL144/158",4
"14132","PIXEL144/159",4
"14133","PIXEL144/160",4
"14134","PIXEL144/161",4
"14135","PIXEL144/162",4
"14136","PIXEL144/163",4
"14137","PIXEL144/164",5
"14138","PIXEL144/165",5
"14139","PIXEL144/166",5
"14140","PIXEL144/167",5
"14141","PIXEL144/168",5
"14142","PIXEL144/169",5
"14143","PIXEL144/170",5
"14144","PIXEL144/171",5
"14145","PIXEL144/172",5
"14146","PIXEL144/173",5
"14147","PIXEL144/174",5
"14148","PIXEL144/175",5
"14149","PIXEL144/176",5
"14150","PIXEL144/177",5
"14151","PIXEL144/178",6
"14152","PIXEL144/179",6
"14153","PIXEL144/180",6
"14154","PIXEL144/181",6
"14155","PIXEL144/182",6
"14156","PIXEL144/183",6
"14157","PIXEL144/184",6
"14158","PIXEL144/185",6
"14159","PIXEL144/186",6
"14160","PIXEL144/187",6
"14161","PIXEL144/188",6
"14162","PIXEL144/189",6
"14163","PIXEL144/190",6
"14164","PIXEL144/191",6
"14165","PIXEL144/192",6
"14166","PIXEL144/193",6
"14167","PIXEL144/194",6
"14168","PIXEL144/195",6
"14169","PIXEL144/196",6
"14170","PIXEL144/197",6
"14171","PIXEL144/198",6
"14172","PIXEL144/199",6
"14173","PIXEL144/200",5
"14174","PIXEL144/201",5
"14175","PIXEL144/202",5
"14176","PIXEL144/203",5
"14177","PIXEL144/204",5
"14178","PIXEL144/205",5
"14179","PIXEL144/206",5
"14180","PIXEL144/207",6
"14181","PIXEL144/208",5
"14182","PIXEL144/209",5
"14183","PIXEL144/210",5
"14184","PIXEL144/211",5
"14185","PIXEL144/212",5
"14186","PIXEL144/213",5
"14187","PIXEL144/214",5
"14188","PIXEL144/215",5
"14189","PIXEL144/216",5
"14190","PIXEL144/217",5
"14191","PIXEL144/218",5
"14192","PIXEL144/219",5
"14193","PIXEL144/220",5
"14194","PIXEL144/221",5
"14195","PIXEL144/222",5
"14196","PIXEL144/223",5
"14197","PIXEL144/224",5
"14198","PIXEL144/225",5
"14199","PIXEL144/226",5
"14200","PIXEL144/227",5
"14201","PIXEL144/228",5
"14202","PIXEL144/229",5
"14203","PIXEL144/230",5
"14204","PIXEL144/231",5
"14205","PIXEL144/232",5
"14206","PIXEL144/233",5
"14207","PIXEL144/234",5
"14208","PIXEL144/235",5
"14209","PIXEL144/236",4
"14210","PIXEL144/237",3
"14211","PIXEL144/238",3
"14212","PIXEL144/239",3
"14213","PIXEL144/240",3
"14214","PIXEL144/241",3
"14215","PIXEL144/242",3
"14216","PIXEL144/243",3
"14217","PIXEL144/244",1
"14218","PIXEL144/245",1
"14219","PIXEL144/246",1
"14220","PIXEL144/247",1
"14221","PIXEL144/248",1
"14222","PIXEL144/249",1
"14223","PIXEL144/250",1
"14224","PIXEL144/251",1
"14225","PIXEL144/252",1
"14226","PIXEL144/253",1
"14227","PIXEL144/254",1
"14228","PIXEL144/255",1
"14229","PIXEL144/256",1
"14230","PIXEL144/257",1
"14231","PIXEL144/258",1
"14232","PIXEL144/259",1
"14233","PIXEL144/260",1
"14234","PIXEL144/261",1
"14235","PIXEL144/262",1
"14236","PIXEL144/27",1
"14237","PIXEL144/28",1
"14238","PIXEL144/29",1
"14239","PIXEL144/299",1
"14240","PIXEL144/30",1
"14241","PIXEL144/300",1
"14242","PIXEL144/301",1
"14243","PIXEL144/302",1
"14244","PIXEL144/303",1
"14245","PIXEL144/304",1
"14246","PIXEL144/305",1
"14247","PIXEL144/306",1
"14248","PIXEL144/307",1
"14249","PIXEL144/308",1
"14250","PIXEL144/309",1
"14251","PIXEL144/31",1
"14252","PIXEL144/310",1
"14253","PIXEL144/311",1
"14254","PIXEL144/312",1
"14255","PIXEL144/313",1
"14256","PIXEL144/314",1
"14257","PIXEL144/315",1
"14258","PIXEL144/316",1
"14259","PIXEL144/317",1
"14260","PIXEL144/318",1
"14261","PIXEL144/319",1
"14262","PIXEL144/32",1
"14263","PIXEL144/320",1
"14264","PIXEL144/324",1
"14265","PIXEL144/325",1
"14266","PIXEL144/326",1
"14267","PIXEL144/327",1
"14268","PIXEL144/328",2
"14269","PIXEL144/329",2
"14270","PIXEL144/33",1
"14271","PIXEL144/330",2
"14272","PIXEL144/331",2
"14273","PIXEL144/332",2
"14274","PIXEL144/333",3
"14275","PIXEL144/334",3
"14276","PIXEL144/335",3
"14277","PIXEL144/336",3
"14278","PIXEL144/337",3
"14279","PIXEL144/338",3
"14280","PIXEL144/339",3
"14281","PIXEL144/34",1
"14282","PIXEL144/340",3
"14283","PIXEL144/341",3
"14284","PIXEL144/342",3
"14285","PIXEL144/343",3
"14286","PIXEL144/344",3
"14287","PIXEL144/345",3
"14288","PIXEL144/346",3
"14289","PIXEL144/347",3
"14290","PIXEL144/348",3
"14291","PIXEL144/349",3
"14292","PIXEL144/35",1
"14293","PIXEL144/350",3
"14294","PIXEL144/351",3
"14295","PIXEL144/352",3
"14296","PIXEL144/353",3
"14297","PIXEL144/354",3
"14298","PIXEL144/355",3
"14299","PIXEL144/356",3
"14300","PIXEL144/357",3
"14301","PIXEL144/358",3
"14302","PIXEL144/359",3
"14303","PIXEL144/36",1
"14304","PIXEL144/360",3
"14305","PIXEL144/361",3
"14306","PIXEL144/362",3
"14307","PIXEL144/363",3
"14308","PIXEL144/364",3
"14309","PIXEL144/365",3
"14310","PIXEL144/366",3
"14311","PIXEL144/367",3
"14312","PIXEL144/368",3
"14313","PIXEL144/369",3
"14314","PIXEL144/37",1
"14315","PIXEL144/370",3
"14316","PIXEL144/371",3
"14317","PIXEL144/372",3
"14318","PIXEL144/373",2
"14319","PIXEL144/374",2
"14320","PIXEL144/375",1
"14321","PIXEL144/376",1
"14322","PIXEL144/377",1
"14323","PIXEL144/378",1
"14324","PIXEL144/379",1
"14325","PIXEL144/38",1
"14326","PIXEL144/380",1
"14327","PIXEL144/381",1
"14328","PIXEL144/382",1
"14329","PIXEL144/383",1
"14330","PIXEL144/384",1
"14331","PIXEL144/385",1
"14332","PIXEL144/386",1
"14333","PIXEL144/387",1
"14334","PIXEL144/388",1
"14335","PIXEL144/389",1
"14336","PIXEL144/39",1
"14337","PIXEL144/390",1
"14338","PIXEL144/391",1
"14339","PIXEL144/392",1
"14340","PIXEL144/393",1
"14341","PIXEL144/40",1
"14342","PIXEL144/41",1
"14343","PIXEL144/42",1
"14344","PIXEL144/43",1
"14345","PIXEL144/44",1
"14346","PIXEL144/45",1
"14347","PIXEL144/46",1
"14348","PIXEL144/47",1
"14349","PIXEL144/48",1
"14350","PIXEL144/49",1
"14351","PIXEL144/50",1
"14352","PIXEL144/51",1
"14353","PIXEL144/52",1
"14354","PIXEL144/53",1
"14355","PIXEL144/54",1
"14356","PIXEL144/55",1
"14357","PIXEL144/56",1
"14358","PIXEL144/57",1
"14359","PIXEL144/58",1
"14360","PIXEL144/59",1
"14361","PIXEL144/60",1
"14362","PIXEL144/61",1
"14363","PIXEL144/62",1
"14364","PIXEL144/63",1
"14365","PIXEL144/64",1
"14366","PIXEL144/65",1
"14367","PIXEL144/66",1
"14368","PIXEL144/67",1
"14369","PIXEL144/68",1
"14370","PIXEL144/69",1
"14371","PIXEL144/70",1
"14372","PIXEL144/71",1
"14373","PIXEL144/72",1
"14374","PIXEL144/73",1
"14375","PIXEL144/74",1
"14376","PIXEL144/75",1
"14377","PIXEL144/90",1
"14378","PIXEL144/91",1
"14379","PIXEL144/92",1
"14380","PIXEL144/93",1
"14381","PIXEL144/94",1
"14382","PIXEL144/95",1
"14383","PIXEL144/96",1
"14384","PIXEL144/97",1
"14385","PIXEL144/98",1
"14386","PIXEL144/99",1
"14387","PIXEL145/100",1
"14388","PIXEL145/101",1
"14389","PIXEL145/102",1
"14390","PIXEL145/103",1
"14391","PIXEL145/104",1
"14392","PIXEL145/105",1
"14393","PIXEL145/106",1
"14394","PIXEL145/107",1
"14395","PIXEL145/108",1
"14396","PIXEL145/109",1
"14397","PIXEL145/110",1
"14398","PIXEL145/111",1
"14399","PIXEL145/112",1
"14400","PIXEL145/113",1
"14401","PIXEL145/114",1
"14402","PIXEL145/115",1
"14403","PIXEL145/116",1
"14404","PIXEL145/117",1
"14405","PIXEL145/118",1
"14406","PIXEL145/119",1
"14407","PIXEL145/120",1
"14408","PIXEL145/121",1
"14409","PIXEL145/122",1
"14410","PIXEL145/123",1
"14411","PIXEL145/124",1
"14412","PIXEL145/125",2
"14413","PIXEL145/126",2
"14414","PIXEL145/127",2
"14415","PIXEL145/128",2
"14416","PIXEL145/129",2
"14417","PIXEL145/130",2
"14418","PIXEL145/131",2
"14419","PIXEL145/132",2
"14420","PIXEL145/133",2
"14421","PIXEL145/134",2
"14422","PIXEL145/135",3
"14423","PIXEL145/136",3
"14424","PIXEL145/137",3
"14425","PIXEL145/138",3
"14426","PIXEL145/139",3
"14427","PIXEL145/140",3
"14428","PIXEL145/141",3
"14429","PIXEL145/142",4
"14430","PIXEL145/143",4
"14431","PIXEL145/144",4
"14432","PIXEL145/145",4
"14433","PIXEL145/146",4
"14434","PIXEL145/147",4
"14435","PIXEL145/148",5
"14436","PIXEL145/149",5
"14437","PIXEL145/150",5
"14438","PIXEL145/151",5
"14439","PIXEL145/152",5
"14440","PIXEL145/153",5
"14441","PIXEL145/154",5
"14442","PIXEL145/155",5
"14443","PIXEL145/156",4
"14444","PIXEL145/157",4
"14445","PIXEL145/158",4
"14446","PIXEL145/159",4
"14447","PIXEL145/160",4
"14448","PIXEL145/161",4
"14449","PIXEL145/162",4
"14450","PIXEL145/163",4
"14451","PIXEL145/164",5
"14452","PIXEL145/165",5
"14453","PIXEL145/166",5
"14454","PIXEL145/167",5
"14455","PIXEL145/168",5
"14456","PIXEL145/169",5
"14457","PIXEL145/170",5
"14458","PIXEL145/171",5
"14459","PIXEL145/172",5
"14460","PIXEL145/173",5
"14461","PIXEL145/174",5
"14462","PIXEL145/175",5
"14463","PIXEL145/176",5
"14464","PIXEL145/177",5
"14465","PIXEL145/178",6
"14466","PIXEL145/179",6
"14467","PIXEL145/180",6
"14468","PIXEL145/181",6
"14469","PIXEL145/182",6
"14470","PIXEL145/183",6
"14471","PIXEL145/184",6
"14472","PIXEL145/185",6
"14473","PIXEL145/186",6
"14474","PIXEL145/187",6
"14475","PIXEL145/188",6
"14476","PIXEL145/189",6
"14477","PIXEL145/190",6
"14478","PIXEL145/191",6
"14479","PIXEL145/192",6
"14480","PIXEL145/193",6
"14481","PIXEL145/194",6
"14482","PIXEL145/195",6
"14483","PIXEL145/196",6
"14484","PIXEL145/197",6
"14485","PIXEL145/198",6
"14486","PIXEL145/199",6
"14487","PIXEL145/200",5
"14488","PIXEL145/201",5
"14489","PIXEL145/202",5
"14490","PIXEL145/203",5
"14491","PIXEL145/204",5
"14492","PIXEL145/205",5
"14493","PIXEL145/206",5
"14494","PIXEL145/207",6
"14495","PIXEL145/208",5
"14496","PIXEL145/209",5
"14497","PIXEL145/210",5
"14498","PIXEL145/211",5
"14499","PIXEL145/212",5
"14500","PIXEL145/213",5
"14501","PIXEL145/214",5
"14502","PIXEL145/215",5
"14503","PIXEL145/216",5
"14504","PIXEL145/217",5
"14505","PIXEL145/218",5
"14506","PIXEL145/219",5
"14507","PIXEL145/220",5
"14508","PIXEL145/221",5
"14509","PIXEL145/222",5
"14510","PIXEL145/223",5
"14511","PIXEL145/224",5
"14512","PIXEL145/225",5
"14513","PIXEL145/226",5
"14514","PIXEL145/227",5
"14515","PIXEL145/228",5
"14516","PIXEL145/229",5
"14517","PIXEL145/230",5
"14518","PIXEL145/231",5
"14519","PIXEL145/232",5
"14520","PIXEL145/233",5
"14521","PIXEL145/234",5
"14522","PIXEL145/235",5
"14523","PIXEL145/236",4
"14524","PIXEL145/237",3
"14525","PIXEL145/238",3
"14526","PIXEL145/239",3
"14527","PIXEL145/240",3
"14528","PIXEL145/241",3
"14529","PIXEL145/242",3
"14530","PIXEL145/243",3
"14531","PIXEL145/244",1
"14532","PIXEL145/245",1
"14533","PIXEL145/246",1
"14534","PIXEL145/247",1
"14535","PIXEL145/248",1
"14536","PIXEL145/249",1
"14537","PIXEL145/250",1
"14538","PIXEL145/251",1
"14539","PIXEL145/252",1
"14540","PIXEL145/253",1
"14541","PIXEL145/254",2
"14542","PIXEL145/255",2
"14543","PIXEL145/256",2
"14544","PIXEL145/257",2
"14545","PIXEL145/258",2
"14546","PIXEL145/259",2
"14547","PIXEL145/260",2
"14548","PIXEL145/261",2
"14549","PIXEL145/262",2
"14550","PIXEL145/263",1
"14551","PIXEL145/264",1
"14552","PIXEL145/27",1
"14553","PIXEL145/28",1
"14554","PIXEL145/29",1
"14555","PIXEL145/299",1
"14556","PIXEL145/30",1
"14557","PIXEL145/300",1
"14558","PIXEL145/301",1
"14559","PIXEL145/302",1
"14560","PIXEL145/303",1
"14561","PIXEL145/304",1
"14562","PIXEL145/305",1
"14563","PIXEL145/306",1
"14564","PIXEL145/307",1
"14565","PIXEL145/308",1
"14566","PIXEL145/309",1
"14567","PIXEL145/31",1
"14568","PIXEL145/310",1
"14569","PIXEL145/311",1
"14570","PIXEL145/312",1
"14571","PIXEL145/313",1
"14572","PIXEL145/314",1
"14573","PIXEL145/315",1
"14574","PIXEL145/316",1
"14575","PIXEL145/317",1
"14576","PIXEL145/318",1
"14577","PIXEL145/319",1
"14578","PIXEL145/32",1
"14579","PIXEL145/320",1
"14580","PIXEL145/324",1
"14581","PIXEL145/325",1
"14582","PIXEL145/326",1
"14583","PIXEL145/327",1
"14584","PIXEL145/328",2
"14585","PIXEL145/329",2
"14586","PIXEL145/33",1
"14587","PIXEL145/330",2
"14588","PIXEL145/331",2
"14589","PIXEL145/332",2
"14590","PIXEL145/333",3
"14591","PIXEL145/334",3
"14592","PIXEL145/335",3
"14593","PIXEL145/336",3
"14594","PIXEL145/337",3
"14595","PIXEL145/338",3
"14596","PIXEL145/339",3
"14597","PIXEL145/34",1
"14598","PIXEL145/340",3
"14599","PIXEL145/341",3
"14600","PIXEL145/342",3
"14601","PIXEL145/343",3
"14602","PIXEL145/344",3
"14603","PIXEL145/345",3
"14604","PIXEL145/346",3
"14605","PIXEL145/347",3
"14606","PIXEL145/348",3
"14607","PIXEL145/349",3
"14608","PIXEL145/35",1
"14609","PIXEL145/350",3
"14610","PIXEL145/351",3
"14611","PIXEL145/352",3
"14612","PIXEL145/353",3
"14613","PIXEL145/354",3
"14614","PIXEL145/355",3
"14615","PIXEL145/356",3
"14616","PIXEL145/357",3
"14617","PIXEL145/358",3
"14618","PIXEL145/359",3
"14619","PIXEL145/36",1
"14620","PIXEL145/360",3
"14621","PIXEL145/361",3
"14622","PIXEL145/362",3
"14623","PIXEL145/363",3
"14624","PIXEL145/364",3
"14625","PIXEL145/365",3
"14626","PIXEL145/366",3
"14627","PIXEL145/367",3
"14628","PIXEL145/368",3
"14629","PIXEL145/369",3
"14630","PIXEL145/37",1
"14631","PIXEL145/370",3
"14632","PIXEL145/371",3
"14633","PIXEL145/372",3
"14634","PIXEL145/373",2
"14635","PIXEL145/374",2
"14636","PIXEL145/375",1
"14637","PIXEL145/376",1
"14638","PIXEL145/377",1
"14639","PIXEL145/378",1
"14640","PIXEL145/379",1
"14641","PIXEL145/38",1
"14642","PIXEL145/380",1
"14643","PIXEL145/381",1
"14644","PIXEL145/382",1
"14645","PIXEL145/383",1
"14646","PIXEL145/384",1
"14647","PIXEL145/385",1
"14648","PIXEL145/386",1
"14649","PIXEL145/387",1
"14650","PIXEL145/388",1
"14651","PIXEL145/389",1
"14652","PIXEL145/39",1
"14653","PIXEL145/390",1
"14654","PIXEL145/391",1
"14655","PIXEL145/392",1
"14656","PIXEL145/393",1
"14657","PIXEL145/40",1
"14658","PIXEL145/41",1
"14659","PIXEL145/42",1
"14660","PIXEL145/43",1
"14661","PIXEL145/44",1
"14662","PIXEL145/45",1
"14663","PIXEL145/46",1
"14664","PIXEL145/47",1
"14665","PIXEL145/48",1
"14666","PIXEL145/49",1
"14667","PIXEL145/50",1
"14668","PIXEL145/51",1
"14669","PIXEL145/52",1
"14670","PIXEL145/53",1
"14671","PIXEL145/54",1
"14672","PIXEL145/55",1
"14673","PIXEL145/56",1
"14674","PIXEL145/57",1
"14675","PIXEL145/58",1
"14676","PIXEL145/59",1
"14677","PIXEL145/60",1
"14678","PIXEL145/61",1
"14679","PIXEL145/62",1
"14680","PIXEL145/63",1
"14681","PIXEL145/64",1
"14682","PIXEL145/65",1
"14683","PIXEL145/66",1
"14684","PIXEL145/67",1
"14685","PIXEL145/68",1
"14686","PIXEL145/69",1
"14687","PIXEL145/70",1
"14688","PIXEL145/71",1
"14689","PIXEL145/72",1
"14690","PIXEL145/73",1
"14691","PIXEL145/74",1
"14692","PIXEL145/75",1
"14693","PIXEL145/90",1
"14694","PIXEL145/91",1
"14695","PIXEL145/92",1
"14696","PIXEL145/93",1
"14697","PIXEL145/94",1
"14698","PIXEL145/95",1
"14699","PIXEL145/96",1
"14700","PIXEL145/97",1
"14701","PIXEL145/98",1
"14702","PIXEL145/99",1
"14703","PIXEL146/100",1
"14704","PIXEL146/101",1
"14705","PIXEL146/102",1
"14706","PIXEL146/103",1
"14707","PIXEL146/104",1
"14708","PIXEL146/105",1
"14709","PIXEL146/106",1
"14710","PIXEL146/107",1
"14711","PIXEL146/108",1
"14712","PIXEL146/109",1
"14713","PIXEL146/110",1
"14714","PIXEL146/111",1
"14715","PIXEL146/112",1
"14716","PIXEL146/113",1
"14717","PIXEL146/114",1
"14718","PIXEL146/115",1
"14719","PIXEL146/116",1
"14720","PIXEL146/117",1
"14721","PIXEL146/118",1
"14722","PIXEL146/119",1
"14723","PIXEL146/120",1
"14724","PIXEL146/121",1
"14725","PIXEL146/122",1
"14726","PIXEL146/123",1
"14727","PIXEL146/124",1
"14728","PIXEL146/125",2
"14729","PIXEL146/126",2
"14730","PIXEL146/127",2
"14731","PIXEL146/128",2
"14732","PIXEL146/129",2
"14733","PIXEL146/130",2
"14734","PIXEL146/131",2
"14735","PIXEL146/132",2
"14736","PIXEL146/133",2
"14737","PIXEL146/134",2
"14738","PIXEL146/135",3
"14739","PIXEL146/136",3
"14740","PIXEL146/137",3
"14741","PIXEL146/138",3
"14742","PIXEL146/139",3
"14743","PIXEL146/140",3
"14744","PIXEL146/141",3
"14745","PIXEL146/142",4
"14746","PIXEL146/143",4
"14747","PIXEL146/144",4
"14748","PIXEL146/145",4
"14749","PIXEL146/146",4
"14750","PIXEL146/147",4
"14751","PIXEL146/148",5
"14752","PIXEL146/149",5
"14753","PIXEL146/150",5
"14754","PIXEL146/151",5
"14755","PIXEL146/152",5
"14756","PIXEL146/153",5
"14757","PIXEL146/154",5
"14758","PIXEL146/155",5
"14759","PIXEL146/156",4
"14760","PIXEL146/157",4
"14761","PIXEL146/158",4
"14762","PIXEL146/159",4
"14763","PIXEL146/160",4
"14764","PIXEL146/161",4
"14765","PIXEL146/162",4
"14766","PIXEL146/163",4
"14767","PIXEL146/164",4
"14768","PIXEL146/165",4
"14769","PIXEL146/166",4
"14770","PIXEL146/167",4
"14771","PIXEL146/168",4
"14772","PIXEL146/169",4
"14773","PIXEL146/170",4
"14774","PIXEL146/171",4
"14775","PIXEL146/172",4
"14776","PIXEL146/173",4
"14777","PIXEL146/174",4
"14778","PIXEL146/175",4
"14779","PIXEL146/176",4
"14780","PIXEL146/177",4
"14781","PIXEL146/178",5
"14782","PIXEL146/179",5
"14783","PIXEL146/180",5
"14784","PIXEL146/181",5
"14785","PIXEL146/182",5
"14786","PIXEL146/183",5
"14787","PIXEL146/184",5
"14788","PIXEL146/185",5
"14789","PIXEL146/186",5
"14790","PIXEL146/187",5
"14791","PIXEL146/188",5
"14792","PIXEL146/189",5
"14793","PIXEL146/190",5
"14794","PIXEL146/191",5
"14795","PIXEL146/192",5
"14796","PIXEL146/193",5
"14797","PIXEL146/194",5
"14798","PIXEL146/195",5
"14799","PIXEL146/196",5
"14800","PIXEL146/197",5
"14801","PIXEL146/198",5
"14802","PIXEL146/199",5
"14803","PIXEL146/200",4
"14804","PIXEL146/201",4
"14805","PIXEL146/202",4
"14806","PIXEL146/203",4
"14807","PIXEL146/204",4
"14808","PIXEL146/205",4
"14809","PIXEL146/206",4
"14810","PIXEL146/207",5
"14811","PIXEL146/208",4
"14812","PIXEL146/209",4
"14813","PIXEL146/210",4
"14814","PIXEL146/211",4
"14815","PIXEL146/212",4
"14816","PIXEL146/213",4
"14817","PIXEL146/214",4
"14818","PIXEL146/215",4
"14819","PIXEL146/216",4
"14820","PIXEL146/217",4
"14821","PIXEL146/218",4
"14822","PIXEL146/219",4
"14823","PIXEL146/220",4
"14824","PIXEL146/221",4
"14825","PIXEL146/222",4
"14826","PIXEL146/223",4
"14827","PIXEL146/224",4
"14828","PIXEL146/225",4
"14829","PIXEL146/226",4
"14830","PIXEL146/227",4
"14831","PIXEL146/228",4
"14832","PIXEL146/229",4
"14833","PIXEL146/230",4
"14834","PIXEL146/231",4
"14835","PIXEL146/232",4
"14836","PIXEL146/233",4
"14837","PIXEL146/234",4
"14838","PIXEL146/235",4
"14839","PIXEL146/236",3
"14840","PIXEL146/237",3
"14841","PIXEL146/238",3
"14842","PIXEL146/239",3
"14843","PIXEL146/240",3
"14844","PIXEL146/241",3
"14845","PIXEL146/242",3
"14846","PIXEL146/243",3
"14847","PIXEL146/244",1
"14848","PIXEL146/245",1
"14849","PIXEL146/246",1
"14850","PIXEL146/247",1
"14851","PIXEL146/248",1
"14852","PIXEL146/249",1
"14853","PIXEL146/250",1
"14854","PIXEL146/251",1
"14855","PIXEL146/252",1
"14856","PIXEL146/253",1
"14857","PIXEL146/254",2
"14858","PIXEL146/255",2
"14859","PIXEL146/256",2
"14860","PIXEL146/257",2
"14861","PIXEL146/258",2
"14862","PIXEL146/259",2
"14863","PIXEL146/260",2
"14864","PIXEL146/261",2
"14865","PIXEL146/262",2
"14866","PIXEL146/263",1
"14867","PIXEL146/264",1
"14868","PIXEL146/27",1
"14869","PIXEL146/28",1
"14870","PIXEL146/29",1
"14871","PIXEL146/299",1
"14872","PIXEL146/30",1
"14873","PIXEL146/300",1
"14874","PIXEL146/301",1
"14875","PIXEL146/302",1
"14876","PIXEL146/303",1
"14877","PIXEL146/304",1
"14878","PIXEL146/305",1
"14879","PIXEL146/306",1
"14880","PIXEL146/307",1
"14881","PIXEL146/308",1
"14882","PIXEL146/309",1
"14883","PIXEL146/31",1
"14884","PIXEL146/310",1
"14885","PIXEL146/311",1
"14886","PIXEL146/312",1
"14887","PIXEL146/313",1
"14888","PIXEL146/314",1
"14889","PIXEL146/315",1
"14890","PIXEL146/316",1
"14891","PIXEL146/317",1
"14892","PIXEL146/318",1
"14893","PIXEL146/319",1
"14894","PIXEL146/32",1
"14895","PIXEL146/320",1
"14896","PIXEL146/324",1
"14897","PIXEL146/325",1
"14898","PIXEL146/326",1
"14899","PIXEL146/327",1
"14900","PIXEL146/328",2
"14901","PIXEL146/329",2
"14902","PIXEL146/33",1
"14903","PIXEL146/330",2
"14904","PIXEL146/331",2
"14905","PIXEL146/332",2
"14906","PIXEL146/333",3
"14907","PIXEL146/334",3
"14908","PIXEL146/335",3
"14909","PIXEL146/336",3
"14910","PIXEL146/337",3
"14911","PIXEL146/338",3
"14912","PIXEL146/339",3
"14913","PIXEL146/34",1
"14914","PIXEL146/340",3
"14915","PIXEL146/341",3
"14916","PIXEL146/342",3
"14917","PIXEL146/343",3
"14918","PIXEL146/344",3
"14919","PIXEL146/345",3
"14920","PIXEL146/346",3
"14921","PIXEL146/347",3
"14922","PIXEL146/348",3
"14923","PIXEL146/349",3
"14924","PIXEL146/35",1
"14925","PIXEL146/350",3
"14926","PIXEL146/351",3
"14927","PIXEL146/352",3
"14928","PIXEL146/353",3
"14929","PIXEL146/354",3
"14930","PIXEL146/355",3
"14931","PIXEL146/356",3
"14932","PIXEL146/357",3
"14933","PIXEL146/358",3
"14934","PIXEL146/359",3
"14935","PIXEL146/36",1
"14936","PIXEL146/360",3
"14937","PIXEL146/361",3
"14938","PIXEL146/362",3
"14939","PIXEL146/363",3
"14940","PIXEL146/364",3
"14941","PIXEL146/365",3
"14942","PIXEL146/366",3
"14943","PIXEL146/367",3
"14944","PIXEL146/368",3
"14945","PIXEL146/369",3
"14946","PIXEL146/37",1
"14947","PIXEL146/370",3
"14948","PIXEL146/371",3
"14949","PIXEL146/372",3
"14950","PIXEL146/373",2
"14951","PIXEL146/374",2
"14952","PIXEL146/375",1
"14953","PIXEL146/376",1
"14954","PIXEL146/377",1
"14955","PIXEL146/378",1
"14956","PIXEL146/379",1
"14957","PIXEL146/38",1
"14958","PIXEL146/380",1
"14959","PIXEL146/381",1
"14960","PIXEL146/382",1
"14961","PIXEL146/383",1
"14962","PIXEL146/384",1
"14963","PIXEL146/385",1
"14964","PIXEL146/386",1
"14965","PIXEL146/387",1
"14966","PIXEL146/388",1
"14967","PIXEL146/389",1
"14968","PIXEL146/39",1
"14969","PIXEL146/390",1
"14970","PIXEL146/391",1
"14971","PIXEL146/392",1
"14972","PIXEL146/393",1
"14973","PIXEL146/40",1
"14974","PIXEL146/41",1
"14975","PIXEL146/42",1
"14976","PIXEL146/43",1
"14977","PIXEL146/44",1
"14978","PIXEL146/45",1
"14979","PIXEL146/46",1
"14980","PIXEL146/47",1
"14981","PIXEL146/48",1
"14982","PIXEL146/49",1
"14983","PIXEL146/50",1
"14984","PIXEL146/51",1
"14985","PIXEL146/52",1
"14986","PIXEL146/53",1
"14987","PIXEL146/54",1
"14988","PIXEL146/55",1
